gene_id	plot_id	seq_unit	Alevin-fry	Cell Ranger
ENSG00000117707	SCPCL000126 (Single-cell)	Single-cell	0.5486841286629752	0.538441791811064
ENSG00000143499	SCPCL000126 (Single-cell)	Single-cell	0.3469171903191688	0.19137466307277629
ENSG00000136636	SCPCL000126 (Single-cell)	Single-cell	0.4350774590928887	0.21049929405724555
ENSG00000067533	SCPCL000126 (Single-cell)	Single-cell	0.16462390344055247	0.23308946219997434
ENSG00000143353	SCPCL000126 (Single-cell)	Single-cell	0.45075592608722703	0.3005390835579515
ENSG00000067704	SCPCL000126 (Single-cell)	Single-cell	0.4430411248677907	0.47850083429598256
ENSG00000116141	SCPCL000126 (Single-cell)	Single-cell	0.6813289367261868	0.23552817353356437
ENSG00000154305	SCPCL000126 (Single-cell)	Single-cell	0.8370559323088409	0.7733923758182518
ENSG00000162819	SCPCL000126 (Single-cell)	Single-cell	0.30647670005599453	0.30483891669875496
ENSG00000154309	SCPCL000126 (Single-cell)	Single-cell	0.7333416288185155	0.12585034013605442
ENSG00000162909	SCPCL000126 (Single-cell)	Single-cell	0.4106265165183849	0.37658837119753563
ENSG00000143756	SCPCL000126 (Single-cell)	Single-cell	0.36738630000622163	0.12751893210114235
ENSG00000143753	SCPCL000126 (Single-cell)	Single-cell	0.5964039071735208	0.6361827749967912
ENSG00000143771	SCPCL000126 (Single-cell)	Single-cell	0.7393765942885584	0.7310358105506354
ENSG00000143742	SCPCL000126 (Single-cell)	Single-cell	2.0707397498911218	2.1266846361185983
ENSG00000143819	SCPCL000126 (Single-cell)	Single-cell	0.216014434144217	0.29899884482094724
ENSG00000163041	SCPCL000126 (Single-cell)	Single-cell	0.8886953275679711	8.148568861506867
ENSG00000143740	SCPCL000126 (Single-cell)	Single-cell	0.2974553599203633	0.3130535232961109
ENSG00000143761	SCPCL000126 (Single-cell)	Single-cell	2.370248242394077	2.5026312411757154
ENSG00000143774	SCPCL000126 (Single-cell)	Single-cell	4.8625023331052075	5.083814657938647
ENSG00000181873	SCPCL000126 (Single-cell)	Single-cell	0.06682013314253718	0.07245539725324092
ENSG00000154358	SCPCL000126 (Single-cell)	Single-cell	0.30846761649972004	0.18559876780901038
ENSG00000168159	SCPCL000126 (Single-cell)	Single-cell	1.471536116468612	1.5718778077268643
ENSG00000116574	SCPCL000126 (Single-cell)	Single-cell	0.26031232501710944	0.17853934026440765
ENSG00000168118	SCPCL000126 (Single-cell)	Single-cell	1.2269644745847073	1.2801950969066873
ENSG00000143641	SCPCL000126 (Single-cell)	Single-cell	0.4373794562309463	0.2468874342189706
ENSG00000135775	SCPCL000126 (Single-cell)	Single-cell	0.25471287251913144	0.20202798100372224
ENSG00000173409	SCPCL000126 (Single-cell)	Single-cell	0.2650407515709575	0.2620331151328456
ENSG00000116906	SCPCL000126 (Single-cell)	Single-cell	0.25639270826852484	0.21929149018097804
ENSG00000010072	SCPCL000126 (Single-cell)	Single-cell	0.09282647918870154	0.08715184186882301
ENSG00000135778	SCPCL000126 (Single-cell)	Single-cell	0.2557705468798606	0.2474650237453472
ENSG00000168275	SCPCL000126 (Single-cell)	Single-cell	0.30373918994587196	0.31793094596329097
ENSG00000077585	SCPCL000126 (Single-cell)	Single-cell	0.30398805450133765	0.13246053138236427
ENSG00000116977	SCPCL000126 (Single-cell)	Single-cell	0.13084054003608536	0.13271723783853165
ENSG00000077522	SCPCL000126 (Single-cell)	Single-cell	0.6724942450071548	0.7113977666538314
ENSG00000116984	SCPCL000126 (Single-cell)	Single-cell	0.17047222049399613	0.11269413425747657
ENSG00000155816	SCPCL000126 (Single-cell)	Single-cell	0.5371741429726871	0.09145167500962649
ENSG00000054282	SCPCL000126 (Single-cell)	Single-cell	0.6039942761152243	0.23443717109485304
ENSG00000121644	SCPCL000126 (Single-cell)	Single-cell	0.16300628383002552	0.1369528943652933
ENSG00000203667	SCPCL000126 (Single-cell)	Single-cell	0.45523548808560943	0.5860608394301117
ENSG00000162852	SCPCL000126 (Single-cell)	Single-cell	0.5076836931500031	0.35476832242330897
ENSG00000143653	SCPCL000126 (Single-cell)	Single-cell	0.6048030859204878	0.5808625336927223
ENSG00000171161	SCPCL000126 (Single-cell)	Single-cell	0.08610713619112798	0.08708766525478116
ENSG00000188976	SCPCL000126 (Single-cell)	Single-cell	0.339575685932931	0.36875882428443074
ENSG00000188290	SCPCL000126 (Single-cell)	Single-cell	0.247122503577428	0.276601206520344
ENSG00000078808	SCPCL000126 (Single-cell)	Single-cell	0.3253904062713868	0.3545116159671416
ENSG00000160087	SCPCL000126 (Single-cell)	Single-cell	0.340011198904996	0.33038120908740853
ENSG00000131584	SCPCL000126 (Single-cell)	Single-cell	0.32949667143657063	0.3710050057758953
ENSG00000127054	SCPCL000126 (Single-cell)	Single-cell	0.38020282461270455	0.3839045051983057
ENSG00000107404	SCPCL000126 (Single-cell)	Single-cell	0.06165619361662415	0.08259530227185213
ENSG00000175756	SCPCL000126 (Single-cell)	Single-cell	2.204939961425994	2.2751893210114233
ENSG00000221978	SCPCL000126 (Single-cell)	Single-cell	0.3617246313693772	0.3762674881273264
ENSG00000242485	SCPCL000126 (Single-cell)	Single-cell	1.4567286754184035	1.606340649467334
ENSG00000205090	SCPCL000126 (Single-cell)	Single-cell	0.10763392023890997	0.1209087408548325
ENSG00000160075	SCPCL000126 (Single-cell)	Single-cell	1.3319853169912275	1.436529328712617
ENSG00000272106	SCPCL000126 (Single-cell)	Single-cell	0.08704037827412431	0.09690668720318316
ENSG00000248333	SCPCL000126 (Single-cell)	Single-cell	0.19137684315311393	0.12719804903093312
ENSG00000189339	SCPCL000126 (Single-cell)	Single-cell	0.10010576743607291	0.19105378000256706
ENSG00000008130	SCPCL000126 (Single-cell)	Single-cell	0.1366266409506626	0.14138108073418046
ENSG00000078369	SCPCL000126 (Single-cell)	Single-cell	1.6127667516953899	1.4587344371710949
ENSG00000162585	SCPCL000126 (Single-cell)	Single-cell	0.7594101910035463	0.881337440636632
ENSG00000157911	SCPCL000126 (Single-cell)	Single-cell	0.201269209232875	0.16544731099987164
ENSG00000157881	SCPCL000126 (Single-cell)	Single-cell	0.0699931562247247	0.0764343473238352
ENSG00000116213	SCPCL000126 (Single-cell)	Single-cell	0.09338642443849934	0.09722757027339238
ENSG00000130764	SCPCL000126 (Single-cell)	Single-cell	0.16985005910533194	0.17468874342189705
ENSG00000116198	SCPCL000126 (Single-cell)	Single-cell	0.18671063273813227	0.12501604415351045
ENSG00000198912	SCPCL000126 (Single-cell)	Single-cell	0.07913892863808872	0.08715184186882301
ENSG00000116254	SCPCL000126 (Single-cell)	Single-cell	0.07640141852796616	0.11089718906430497
ENSG00000116251	SCPCL000126 (Single-cell)	Single-cell	4.9586262676538295	2.887049159286356
ENSG00000116237	SCPCL000126 (Single-cell)	Single-cell	0.15087413675107322	0.1613400077011937
ENSG00000158292	SCPCL000126 (Single-cell)	Single-cell	0.16698811671747651	0.14035425490951098
ENSG00000097021	SCPCL000126 (Single-cell)	Single-cell	0.8089964536800847	0.8133102297522783
ENSG00000162408	SCPCL000126 (Single-cell)	Single-cell	0.12194363217818702	0.09010396611474779
ENSG00000007923	SCPCL000126 (Single-cell)	Single-cell	0.1907546817644497	0.10903606725709152
ENSG00000116285	SCPCL000126 (Single-cell)	Single-cell	0.09705717663161824	0.06667950198947503
ENSG00000142599	SCPCL000126 (Single-cell)	Single-cell	1.2916070428669197	0.3642022846874599
ENSG00000074800	SCPCL000126 (Single-cell)	Single-cell	2.7291731475144654	2.890257989988448
ENSG00000231789	SCPCL000126 (Single-cell)	Single-cell	0.10452311329558887	0.0834295982543961
ENSG00000171603	SCPCL000126 (Single-cell)	Single-cell	0.7710446089715672	0.7963676036452316
ENSG00000178585	SCPCL000126 (Single-cell)	Single-cell	0.2577614633235861	0.23135669362084457
ENSG00000162441	SCPCL000126 (Single-cell)	Single-cell	0.46301250544391215	0.45263765883711976
ENSG00000160049	SCPCL000126 (Single-cell)	Single-cell	0.28619423878554096	0.3155564112437428
ENSG00000130940	SCPCL000126 (Single-cell)	Single-cell	0.38101163441796804	0.3077268643306379
ENSG00000116649	SCPCL000126 (Single-cell)	Single-cell	0.5758103652087352	0.570786805288153
ENSG00000171824	SCPCL000126 (Single-cell)	Single-cell	0.16337958066322403	0.1209087408548325
ENSG00000198793	SCPCL000126 (Single-cell)	Single-cell	0.24133640266285075	0.14285714285714285
ENSG00000116661	SCPCL000126 (Single-cell)	Single-cell	0.21501897592235425	0.2264792709536645
ENSG00000116670	SCPCL000126 (Single-cell)	Single-cell	0.13444907609033782	0.1528686946476704
ENSG00000177000	SCPCL000126 (Single-cell)	Single-cell	0.1173396379020718	0.08618919265819536
ENSG00000116685	SCPCL000126 (Single-cell)	Single-cell	0.18994587195918622	0.19772814786291876
ENSG00000162496	SCPCL000126 (Single-cell)	Single-cell	0.14303490325390406	0.1334231805929919
ENSG00000132906	SCPCL000126 (Single-cell)	Single-cell	0.2247869097243825	0.16814272878962905
ENSG00000179743	SCPCL000126 (Single-cell)	Single-cell	0.09512847632675916	0.10075728404569374
ENSG00000116809	SCPCL000126 (Single-cell)	Single-cell	0.13351583400734152	0.10486458734437171
ENSG00000185519	SCPCL000126 (Single-cell)	Single-cell	0.09867479624214522	0.10274675908099089
ENSG00000037637	SCPCL000126 (Single-cell)	Single-cell	0.30765880669445655	0.10730329867796175
ENSG00000219481	SCPCL000126 (Single-cell)	Single-cell	0.164997200273751	0.07284045693749198
ENSG00000215908	SCPCL000126 (Single-cell)	Single-cell	0.1224413612891184	0.12110127069695803
ENSG00000238142	SCPCL000126 (Single-cell)	Single-cell	0.059229764200833694	0.08041329739442947
ENSG00000159363	SCPCL000126 (Single-cell)	Single-cell	0.23175511727742176	0.2104351174432037
ENSG00000117118	SCPCL000126 (Single-cell)	Single-cell	0.5425869470540658	0.49364651520985753
ENSG00000179051	SCPCL000126 (Single-cell)	Single-cell	0.18695949729359795	0.17629315877294313
ENSG00000159423	SCPCL000126 (Single-cell)	Single-cell	0.08368070677533752	0.07771787960467205
ENSG00000127481	SCPCL000126 (Single-cell)	Single-cell	0.32986996826976916	0.13303812090874084
ENSG00000127463	SCPCL000126 (Single-cell)	Single-cell	0.08542275866359733	0.09485303555384418
ENSG00000053371	SCPCL000126 (Single-cell)	Single-cell	0.8466372176942699	0.8666409960210499
ENSG00000077549	SCPCL000126 (Single-cell)	Single-cell	2.112362346792758	2.0897830830445385
ENSG00000162545	SCPCL000126 (Single-cell)	Single-cell	0.5995147141168419	0.6359260685406238
ENSG00000090432	SCPCL000126 (Single-cell)	Single-cell	0.10850494618303988	0.11295084071364395
ENSG00000244038	SCPCL000126 (Single-cell)	Single-cell	0.8572139613015616	0.5658452060069311
ENSG00000127483	SCPCL000126 (Single-cell)	Single-cell	0.9502270889068625	0.9540495443460403
ENSG00000075151	SCPCL000126 (Single-cell)	Single-cell	1.846201704722205	0.5496726992683866
ENSG00000117298	SCPCL000126 (Single-cell)	Single-cell	0.3998009083556274	0.2536259786933641
ENSG00000090686	SCPCL000126 (Single-cell)	Single-cell	0.420083369626081	0.31465793864715697
ENSG00000169641	SCPCL000126 (Single-cell)	Single-cell	0.197287376345424	0.16974714414067513
ENSG00000125944	SCPCL000126 (Single-cell)	Single-cell	1.3589249051203882	1.314657938647157
ENSG00000117318	SCPCL000126 (Single-cell)	Single-cell	0.20593541964785667	0.21242459247850085
ENSG00000117308	SCPCL000126 (Single-cell)	Single-cell	0.12287687426118335	0.13233217815428058
ENSG00000117305	SCPCL000126 (Single-cell)	Single-cell	0.20201580289927207	0.18238993710691823
ENSG00000179163	SCPCL000126 (Single-cell)	Single-cell	1.072668450195981	1.1357335386984984
ENSG00000188529	SCPCL000126 (Single-cell)	Single-cell	0.9324332731910657	0.8088820433833911
ENSG00000020633	SCPCL000126 (Single-cell)	Single-cell	0.19853169912275245	0.16249518675394686
ENSG00000117614	SCPCL000126 (Single-cell)	Single-cell	0.7676849374727804	0.9817738416121166
ENSG00000117616	SCPCL000126 (Single-cell)	Single-cell	1.2358613824426057	1.1659607239122063
ENSG00000117632	SCPCL000126 (Single-cell)	Single-cell	7.4859702606856215	8.020023103581055
ENSG00000158062	SCPCL000126 (Single-cell)	Single-cell	0.10265662912959622	0.0942754460274676
ENSG00000142751	SCPCL000126 (Single-cell)	Single-cell	0.07546817644496982	0.06821974072647927
ENSG00000090020	SCPCL000126 (Single-cell)	Single-cell	0.08623156846886082	0.0679630342703119
ENSG00000158195	SCPCL000126 (Single-cell)	Single-cell	0.7931313382691471	0.6665383134385829
ENSG00000126705	SCPCL000126 (Single-cell)	Single-cell	0.1519318111118024	0.15049415992812218
ENSG00000000938	SCPCL000126 (Single-cell)	Single-cell	0.1901947365146519	0.15582081889359517
ENSG00000126709	SCPCL000126 (Single-cell)	Single-cell	1.6526472967087662	1.5173276857912976
ENSG00000117748	SCPCL000126 (Single-cell)	Single-cell	0.2560816275741927	0.26646130150173275
ENSG00000158161	SCPCL000126 (Single-cell)	Single-cell	0.2685248553474771	0.10114234372994481
ENSG00000169403	SCPCL000126 (Single-cell)	Single-cell	0.12094817395632428	0.12662045950455653
ENSG00000126698	SCPCL000126 (Single-cell)	Single-cell	1.4434144217009892	1.678410987036324
ENSG00000197989	SCPCL000126 (Single-cell)	Single-cell	0.1706588689105954	0.1705814401232191
ENSG00000120656	SCPCL000126 (Single-cell)	Single-cell	0.39413923971878306	0.364972404055962
ENSG00000116350	SCPCL000126 (Single-cell)	Single-cell	0.935419647856654	0.685342061352843
ENSG00000116353	SCPCL000126 (Single-cell)	Single-cell	0.1516207304174703	0.11532537543319214
ENSG00000162511	SCPCL000126 (Single-cell)	Single-cell	1.7819324332731912	1.9894108586830959
ENSG00000162512	SCPCL000126 (Single-cell)	Single-cell	0.10694954271137933	0.14446155820818893
ENSG00000134644	SCPCL000126 (Single-cell)	Single-cell	0.7375101101225658	0.46130150173276857
ENSG00000084628	SCPCL000126 (Single-cell)	Single-cell	0.09189323710570522	0.09446797586959312
ENSG00000060688	SCPCL000126 (Single-cell)	Single-cell	0.3790207179742425	0.3280708509819022
ENSG00000121769	SCPCL000126 (Single-cell)	Single-cell	0.3855534125552168	0.4175972275702734
ENSG00000162517	SCPCL000126 (Single-cell)	Single-cell	0.5881913768431531	0.6192401488897445
ENSG00000084636	SCPCL000126 (Single-cell)	Single-cell	0.08262303241460835	0.08419971762289821
ENSG00000121753	SCPCL000126 (Single-cell)	Single-cell	0.48690350276861816	0.5598126042869979
ENSG00000184007	SCPCL000126 (Single-cell)	Single-cell	0.7373234617059665	1.101527403414196
ENSG00000160055	SCPCL000126 (Single-cell)	Single-cell	0.09052448205064394	0.08259530227185213
ENSG00000175130	SCPCL000126 (Single-cell)	Single-cell	2.992285198780564	3.1578102939288923
ENSG00000160058	SCPCL000126 (Single-cell)	Single-cell	0.3928327008025882	0.37857784623283275
ENSG00000176261	SCPCL000126 (Single-cell)	Single-cell	0.43520189137062154	0.38512386086510075
ENSG00000162520	SCPCL000126 (Single-cell)	Single-cell	0.08847134946805202	0.1918238993710692
ENSG00000134684	SCPCL000126 (Single-cell)	Single-cell	0.339575685932931	0.2534334488512386
ENSG00000160097	SCPCL000126 (Single-cell)	Single-cell	0.8839669010141231	0.9099602104992941
ENSG00000121900	SCPCL000126 (Single-cell)	Single-cell	0.760841162197474	0.7851366961879092
ENSG00000116514	SCPCL000126 (Single-cell)	Single-cell	0.09332420829963292	0.085226543447567707
ENSG00000004455	SCPCL000126 (Single-cell)	Single-cell	0.27200895912399675	0.27358490566037735
ENSG00000134686	SCPCL000126 (Single-cell)	Single-cell	0.6464878989609905	0.44179181106404825
ENSG00000163866	SCPCL000126 (Single-cell)	Single-cell	0.44963603558763143	0.4708638172250032
ENSG00000116560	SCPCL000126 (Single-cell)	Single-cell	1.2044422323150625	1.2145424207418816
ENSG00000142687	SCPCL000126 (Single-cell)	Single-cell	0.4464007963665775	0.23860865100757284
ENSG00000126067	SCPCL000126 (Single-cell)	Single-cell	1.1253655198158403	1.158387883455269
ENSG00000142686	SCPCL000126 (Single-cell)	Single-cell	0.1663659553288123	0.17449621357977152
ENSG00000054116	SCPCL000126 (Single-cell)	Single-cell	0.45797299819573195	0.48472596585804134
ENSG00000142694	SCPCL000126 (Single-cell)	Single-cell	0.15995769302557084	0.17411115389552048
ENSG00000196182	SCPCL000126 (Single-cell)	Single-cell	0.20910844273004417	0.08586830958798614
ENSG00000181817	SCPCL000126 (Single-cell)	Single-cell	0.5509861258010328	0.5696316262353999
ENSG00000116885	SCPCL000126 (Single-cell)	Single-cell	0.09575063771542339	0.0759851110255423
ENSG00000116898	SCPCL000126 (Single-cell)	Single-cell	0.9173769675853917	0.9309459632909768
ENSG00000119535	SCPCL000126 (Single-cell)	Single-cell	0.1162197474024762	0.12514439738159414
ENSG00000163875	SCPCL000126 (Single-cell)	Single-cell	1.2626765382940335	1.3348735720703375
ENSG00000163877	SCPCL000126 (Single-cell)	Single-cell	0.10713619112797859	0.08901296367603645
ENSG00000134697	SCPCL000126 (Single-cell)	Single-cell	0.19237230137497666	0.1680785521755872
ENSG00000116922	SCPCL000126 (Single-cell)	Single-cell	0.07677471536116469	0.08188935951739186
ENSG00000196449	SCPCL000126 (Single-cell)	Single-cell	0.16661481988427798	0.17083814657938648
ENSG00000188786	SCPCL000126 (Single-cell)	Single-cell	0.10079014496360356	0.06873315363881402
ENSG00000183431	SCPCL000126 (Single-cell)	Single-cell	0.3530765880669446	0.33936593505326657
ENSG00000183386	SCPCL000126 (Single-cell)	Single-cell	0.10925153984943695	0.11494031574894109
ENSG00000185668	SCPCL000126 (Single-cell)	Single-cell	0.17140546257699246	0.18463611859838275
ENSG00000116954	SCPCL000126 (Single-cell)	Single-cell	0.1252410875381074	0.0960723912206392
ENSG00000090621	SCPCL000126 (Single-cell)	Single-cell	0.42269644745847074	0.5057117186497241
ENSG00000116983	SCPCL000126 (Single-cell)	Single-cell	0.27959932806570026	0.32120395327942497
ENSG00000043514	SCPCL000126 (Single-cell)	Single-cell	0.13811982828345673	0.05981260428699782
ENSG00000131238	SCPCL000126 (Single-cell)	Single-cell	0.8207553039258384	0.932486202027981
ENSG00000259943	SCPCL000126 (Single-cell)	Single-cell	0.07260623405711442	0.07669105378000257
ENSG00000117016	SCPCL000126 (Single-cell)	Single-cell	0.3055434579729982	0.30824027724297265
ENSG00000179862	SCPCL000126 (Single-cell)	Single-cell	0.07845455111055807	0.0819535361314337
ENSG00000010803	SCPCL000126 (Single-cell)	Single-cell	0.947800659491072	0.10576305994095751
ENSG00000127124	SCPCL000126 (Single-cell)	Single-cell	0.7538107385055683	0.13939160569888331
ENSG00000198815	SCPCL000126 (Single-cell)	Single-cell	0.5079325577054687	0.12276986266204595
ENSG00000117385	SCPCL000126 (Single-cell)	Single-cell	0.08312076152553972	0.05968425105891413
ENSG00000177868	SCPCL000126 (Single-cell)	Single-cell	0.3769053692527842	0.41798228725452446
ENSG00000117394	SCPCL000126 (Single-cell)	Single-cell	0.17047222049399613	0.18636888717751252
ENSG00000117395	SCPCL000126 (Single-cell)	Single-cell	0.4458408511167797	0.4668848671544089
ENSG00000066322	SCPCL000126 (Single-cell)	Single-cell	0.13706215392272755	0.14998074701578745
ENSG00000159479	SCPCL000126 (Single-cell)	Single-cell	0.3542586947054066	0.35926068540623796
ENSG00000178922	SCPCL000126 (Single-cell)	Single-cell	0.29919741180862314	0.3123475805416506
ENSG00000117419	SCPCL000126 (Single-cell)	Single-cell	0.6222858209419524	0.5975484533436016
ENSG00000126106	SCPCL000126 (Single-cell)	Single-cell	0.08604492005226155	0.08047747400847131
ENSG00000070785	SCPCL000126 (Single-cell)	Single-cell	0.33970011821066387	0.24066230265691183
ENSG00000126107	SCPCL000126 (Single-cell)	Single-cell	0.05798544142350526	0.05884995507637017
ENSG00000117450	SCPCL000126 (Single-cell)	Single-cell	4.666708144092578	4.8936593505326655
ENSG00000159592	SCPCL000126 (Single-cell)	Single-cell	0.46923411933055437	0.22076755230394043
ENSG00000197429	SCPCL000126 (Single-cell)	Single-cell	0.0841784358862689	0.0693107431651906
ENSG00000117461	SCPCL000126 (Single-cell)	Single-cell	0.17756486032476823	0.1237325118726736
ENSG00000085998	SCPCL000126 (Single-cell)	Single-cell	0.22397809991911902	0.2497112052368117
ENSG00000132128	SCPCL000126 (Single-cell)	Single-cell	0.3279412679649101	0.3039404441021692
ENSG00000079277	SCPCL000126 (Single-cell)	Single-cell	0.28874510047906427	0.21621101270696957
ENSG00000123472	SCPCL000126 (Single-cell)	Single-cell	0.3066633484725938	0.26196893851880376
ENSG00000159658	SCPCL000126 (Single-cell)	Single-cell	0.22323150625272195	0.212360415864459
ENSG00000132122	SCPCL000126 (Single-cell)	Single-cell	0.31363155602563303	0.12039532794249776
ENSG00000186094	SCPCL000126 (Single-cell)	Single-cell	4.9010763392023895	0.10903606725709152
ENSG00000162373	SCPCL000126 (Single-cell)	Single-cell	0.14384371305916754	0.35386984982672315
ENSG00000185104	SCPCL000126 (Single-cell)	Single-cell	1.3074099421389909	0.2777563855730972
ENSG00000085831	SCPCL000126 (Single-cell)	Single-cell	0.16437503888508678	0.1500449236298293
ENSG00000085832	SCPCL000126 (Single-cell)	Single-cell	0.48578361226902256	0.22776280323450135
ENSG00000078618	SCPCL000126 (Single-cell)	Single-cell	0.731786225346855	0.49127198049030935
ENSG00000169213	SCPCL000126 (Single-cell)	Single-cell	0.3908417843588627	0.427993839045052
ENSG00000154222	SCPCL000126 (Single-cell)	Single-cell	0.07067753375225533	0.05923501476062123
ENSG00000134744	SCPCL000126 (Single-cell)	Single-cell	1.1615753126360977	0.7930945963290976
ENSG00000162377	SCPCL000126 (Single-cell)	Single-cell	0.09170658868910596	0.09395456295725838
ENSG00000121310	SCPCL000126 (Single-cell)	Single-cell	0.3171778759410191	0.23738929534077782
ENSG00000162384	SCPCL000126 (Single-cell)	Single-cell	0.46363466683257637	0.5251572327044025
ENSG00000162385	SCPCL000126 (Single-cell)	Single-cell	0.5852050021775649	0.5770119368502118
ENSG00000058799	SCPCL000126 (Single-cell)	Single-cell	0.21477011136688856	0.19561031959953792
ENSG00000081870	SCPCL000126 (Single-cell)	Single-cell	0.7760841162197474	0.7481067898857656
ENSG00000116209	SCPCL000126 (Single-cell)	Single-cell	3.4976046786536426	3.5639840841997175
ENSG00000157216	SCPCL000126 (Single-cell)	Single-cell	0.8013438685995147	0.6184700295212424
ENSG00000116133	SCPCL000126 (Single-cell)	Single-cell	0.09307534374416723	0.0993453985367732
ENSG00000162402	SCPCL000126 (Single-cell)	Single-cell	0.465936663970634	0.1078167115902965
ENSG00000162407	SCPCL000126 (Single-cell)	Single-cell	0.3016238412244136	0.1830958798613785
ENSG00000162601	SCPCL000126 (Single-cell)	Single-cell	0.23679462452560193	0.17173661917597227
ENSG00000177606	SCPCL000126 (Single-cell)	Single-cell	4.001928700304859	4.314337055576948
ENSG00000162604	SCPCL000126 (Single-cell)	Single-cell	0.5651091893237106	0.5318316005647542
ENSG00000271200	SCPCL000126 (Single-cell)	Single-cell	0.06663348472593791	0.07938647156975998
ENSG00000116641	SCPCL000126 (Single-cell)	Single-cell	0.31935544080134387	0.1658323706841227
ENSG00000142856	SCPCL000126 (Single-cell)	Single-cell	0.1918745722640453	0.1920164292131947
ENSG00000162434	SCPCL000126 (Single-cell)	Single-cell	1.8898152180675667	0.9480811192401489
ENSG00000142864	SCPCL000126 (Single-cell)	Single-cell	1.4871523673240838	1.7063919907585676
ENSG00000066557	SCPCL000126 (Single-cell)	Single-cell	0.1964163504012941	0.13945578231292516
ENSG00000118454	SCPCL000126 (Single-cell)	Single-cell	0.2704535556523362	0.10281093569503273
ENSG00000050628	SCPCL000126 (Single-cell)	Single-cell	0.9538978410999813	0.8122192273135669
ENSG00000132485	SCPCL000126 (Single-cell)	Single-cell	0.8511789958315187	0.687010653317931
ENSG00000178965	SCPCL000126 (Single-cell)	Single-cell	0.21819199900454178	0.13188294185598767
ENSG00000116791	SCPCL000126 (Single-cell)	Single-cell	0.09195545324457165	0.07085098190219484
ENSG00000142892	SCPCL000126 (Single-cell)	Single-cell	0.22976420083369625	0.19394172763445
ENSG00000036549	SCPCL000126 (Single-cell)	Single-cell	0.2996951409195545	0.11275831087151841
ENSG00000077254	SCPCL000126 (Single-cell)	Single-cell	0.7269955826541404	0.3664484661789244
ENSG00000162613	SCPCL000126 (Single-cell)	Single-cell	0.42288309587507	0.4045051983057374
ENSG00000137941	SCPCL000126 (Single-cell)	Single-cell	0.9362906738007839	0.6354768322423309
ENSG00000271576	SCPCL000126 (Single-cell)	Single-cell	0.0711752628631867	0.0754075214991657
ENSG00000174021	SCPCL000126 (Single-cell)	Single-cell	0.8172089840104523	0.18386599922988064
ENSG00000117151	SCPCL000126 (Single-cell)	Single-cell	0.11192683382069309	0.08721601848286484
ENSG00000117155	SCPCL000126 (Single-cell)	Single-cell	0.24226964474584708	0.1705814401232191
ENSG00000162642	SCPCL000126 (Single-cell)	Single-cell	0.26622285820941954	0.24021306635861892
ENSG00000142867	SCPCL000126 (Single-cell)	Single-cell	0.12947178498102407	0.13457835964574508
ENSG00000117174	SCPCL000126 (Single-cell)	Single-cell	0.0923909662166366	0.06462585034013606
ENSG00000122417	SCPCL000126 (Single-cell)	Single-cell	0.5426491631929322	0.4706071107688358
ENSG00000183291	SCPCL000126 (Single-cell)	Single-cell	1.1627574192745598	1.109228597099217
ENSG00000137947	SCPCL000126 (Single-cell)	Single-cell	0.5558389846326137	0.49114362726222566
ENSG00000137944	SCPCL000126 (Single-cell)	Single-cell	0.30703664530579233	0.14118855089205493
ENSG00000117228	SCPCL000126 (Single-cell)	Single-cell	0.11951720276239657	0.13066358618919266
ENSG00000162645	SCPCL000126 (Single-cell)	Single-cell	0.2581969762956511	0.22898215890129636
ENSG00000162654	SCPCL000126 (Single-cell)	Single-cell	0.08585827163566229	0.09960210499294057
ENSG00000154451	SCPCL000126 (Single-cell)	Single-cell	0.07017980464132396	0.0759851110255423
ENSG00000231999	SCPCL000126 (Single-cell)	Single-cell	0.13625334411746406	0.1313053523296111
ENSG00000233593	SCPCL000126 (Single-cell)	Single-cell	0.28009705717663164	0.25439609806186625
ENSG00000122482	SCPCL000126 (Single-cell)	Single-cell	0.5343122005848318	0.30727762803234504
ENSG00000174842	SCPCL000126 (Single-cell)	Single-cell	0.24083867355191937	0.0945963290976768
ENSG00000067208	SCPCL000126 (Single-cell)	Single-cell	0.5741305294593417	0.21589012963676035
ENSG00000154511	SCPCL000126 (Single-cell)	Single-cell	0.4339575685932931	0.08246694904376844
ENSG00000117500	SCPCL000126 (Single-cell)	Single-cell	0.26510296770982394	0.2203824926196894
ENSG00000223745	SCPCL000126 (Single-cell)	Single-cell	0.4852236670192248	0.21877807726864332
ENSG00000137936	SCPCL000126 (Single-cell)	Single-cell	0.20313569339886767	0.06340649467334103
ENSG00000067334	SCPCL000126 (Single-cell)	Single-cell	0.325265973993654	0.3751123090745732
ENSG00000023909	SCPCL000126 (Single-cell)	Single-cell	0.19436321781870217	0.1433705557694776
ENSG00000137962	SCPCL000126 (Single-cell)	Single-cell	0.24114975424625149	0.16082659478885894
ENSG00000224081	SCPCL000126 (Single-cell)	Single-cell	0.3271324581596466	0.06725709151585163
ENSG00000117519	SCPCL000126 (Single-cell)	Single-cell	0.6077272444472096	0.6569759979463483
ENSG00000172339	SCPCL000126 (Single-cell)	Single-cell	0.16537049710694954	0.13509177255807983
ENSG00000188641	SCPCL000126 (Single-cell)	Single-cell	1.7180986747962421	0.10768835836221281
ENSG00000225206	SCPCL000126 (Single-cell)	Single-cell	0.2665961550426181	0.059491721216788605
ENSG00000117598	SCPCL000126 (Single-cell)	Single-cell	0.30541902569526536	0.2205750224618149
